web-scraper-order,web-scraper-start-url,Product_C,Product_C-href,Product_Name,Shop_Name,Sale_Price,Original_Price,Discount,Description,Collection,Product_SKU,Review_Numbers,Customer_Rating_Total,Size_Rating,Material_Rating,Color_Rating,Sponsor_B
"1571752748-708","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesErich Cozy Shag Navy Area Rugby Andover Mills$105.01$186.993955Rated 4.5 out of 5 stars.3955 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/andover-mills-erich-cozy-shag-navy-area-rug-andv4843.html?piid=40824094","Erich Cozy Shag Navy Area Rug","Andover Mills","$105.01","$186.99","44% Off","More than anything else, area rugs are art for your floors: They create the mood of your decor, guide the layout of your furniture, and establish a color scheme to follow (or rebel against). A new rug can, and will, dramatically change a room – the fun part is picking the one you love! This one, for example, is made in Turkey and features a damask inspired pattern, perfect for modern and contemporary aesthetics. This rug is handcrafted from 100% polypropylene, with a 1.1'' pile height. We recommend regularly vacuuming, and spot cleaning when necessary.","Area Rugs","SKU: ANDV4843","Showing 1-10 of 3962 reviews.","4.7","4.3","5.0","4.8","null"
"1571754384-843","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=2","Opens in a new tabSaleQuickviewSave+15 SizesAvailable in 15 SizesAlbion Beige/Brown/Burgundy Red Area Rugby Winston Porter$129.994148Rated 4.5 out of 5 stars.4148 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/winston-porter-albion-beigebrownburgundy-red-area-rug-w000172196.html?piid=1672105529","Albion Beige/Brown/Burgundy Red Area Rug","Winston Porter","$129.99","$418.00","69% Off","Decorate your living space with the chic, modern designs of the Tribeca Amelia area rug collection by Home Dynamix. Featuring a stylish floral pattern with striking colors and luxe texture, these area rugs are ideal for updating any modern space. With mid-century modern and contemporary design influences, these rugs all feature eye-catching designs that are sure to wow your guests. Designed with an upscale blend of fashion and function, these area rugs will elevate your home’s décor while bringing a warm and welcoming feel to every room with their soft texture under foot. Unique elements in each rug will complement your modern furniture and contemporary pieces of art for a cohesive design to your space you'll love. Made of soft, 100% heat-set polypropylene yarns, these durable and stylish area rugs make for a fashionable and long-lasting addition to your home. Place the Tribeca Amelia area rugs in your bedroom, living room, dining room, guest room, or home office. These easy to maintain area rugs are stain and fade resistant, making them perfect for indoor use and use in high-traffic areas. To clean your rug, simply vacuum, shake, or spot clean as needed.","Area Rugs","SKU: W000172196","Showing 1-10 of 4140 reviews.","4.7","4.8","4.6","4.6","null"
"1571754556-858","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=2","Opens in a new tabSaleQuickviewSave+28 SizesAvailable in 28 SizesDuhon Shag Gray/Ivory Custom Shag Area Rugby Mercury Row$97.095445Rated 5 out of 5 stars.5445 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mercury-row-duhon-shag-grayivory-custom-shag-area-rug-w001826412.html?piid=904992697%2C904990970","Duhon Shag Gray/Ivory Custom Shag Area Rug","Mercury Row","$97.09","$117.50","17% Off","Lend your teen’s space a tasteful touch of texture by rolling out this shag area rug. Power-loomed in Turkey from polypropylene, this piece has a long 2"" pile height for a tousled and inviting look. A modern geometric diamond motif takes center stage for a pop of pattern, while neutral gray and ivory hues give this design the versatility to complement any color palette. We recommend you vacuum this rug regularly and pair it with a rug pad to help it stay put.","Area Rugs","SKU: W001826412","Showing 1-10 of 5436 reviews.","4.8","null","null","null","null"
"1571754796-878","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=0","Opens in a new tabSaleQuickviewSave+11 SizesAvailable in 11 SizesEspinosa Cream/Beige Area Rugby Bungalow Rose$135.99$164.00297Rated 4.5 out of 5 stars.297 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/bungalow-rose-espinosa-creambeige-area-rug-ya62361.html?piid=43002871","Espinosa Cream/Beige Area Rug","Bungalow Rose","$135.99","$164.00","17% Off","This luxurious Espinosa Cream/Beige Area Rug offers trendy design and comfortability for your home!","Area Rugs","SKU: YA62361","Showing 1-10 of 294 reviews.","4.6","4.8","5.0","4.7","null"
"1571753003-731","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesHedman Dark Blue  Area Rugby Charlton Home$47.9949Rated 4.5 out of 5 stars.49 total votes.","https://www.wayfair.com/rugs/pdp/charlton-home-hedman-dark-blue-area-rug-w001583881.html?piid=32808430&category=474144&placement=309&slot=1&sponsoredid=08e354104c079c679a2109e385f7ceb58dd409bc0df6eeb3c3bd3fe6e9c88fa8&_txid=otAgZF2vCmZMXd8zo7OkAg%3D%3D&isB2b=0","Hedman Dark Blue  Area Rug","Charlton Home","$47.99","null","null","Classic, elegant pattern is the hallmark of this area rug. Inspired by traditional Persian rug designs, this rug is lightly distressed to bring vintage flair. Soft pastels make a natural accent to both modern and classic décor.","Area Rugs","SKU: W001583881","Showing 1-10 of 37 reviews.","4.8","5.0","5.0","5.0","Sponsored"
"1571752970-727","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesZuniga Bright White Area Rugby Ebern Designs$74.991166Rated 4.5 out of 5 stars.1166 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/ebern-designs-zuniga-bright-white-area-rug-w001473016.html?piid=706388724","Zuniga Bright White Area Rug","Ebern Designs","$74.99","$198.00","62% Off","null","Area Rugs","SKU: W001473016","Showing 1-10 of 1166 reviews.","4.6","4.8","4.4","4.7","null"
"1571754309-835","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=2","Opens in a new tabSaleQuickviewSave+27 SizesAvailable in 27 SizesLeah Gray and Ivory Indoor Area Rugby Andover Mills$99.995810Rated 5 out of 5 stars.5810 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/andover-mills-leah-gray-and-ivory-indoor-area-rug-w001478412.html?piid=1489377222","Leah Gray and Ivory Indoor Area Rug","Andover Mills","$99.99","$247.50","60% Off","Shag is back, baby! Not only does this area rug sport a quatrefoil trellis motif that’s perfect for modern spaces, but it also features a 2'' pile height to encourage all who step onto it to sink their toes in. Crafted from polypropylene, this faded and stain-resistant design also stands up to the heavy traffic of busy areas in your home. No matter where this rug ends up, we recommend pairing it with a rug pad to keep it in place.","Area Rugs","SKU: W001478412","Showing 1-10 of 5801 reviews.","4.8","5.0","4.8","4.8","null"
"1571753147-741","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=4","Opens in a new tabSaleQuickviewSave+18 SizesAvailable in 18 SizesBrodick Blue/Gray Area Rugby Wade Logan$95.99$138.65235Rated 5 out of 5 stars.235 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/wade-logan-brodick-bluegray-area-rug-wlgn1758.html?piid=27683588","Brodick Blue/Gray Area Rug","Wade Logan","$95.99","$138.65","31% Off","null","Area Rugs","SKU: WLGN1758","Showing 1-10 of 237 reviews.","4.8","4.2","1.3","4.7","null"
"1571752737-707","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+17 SizesAvailable in 17 SizesArtemas Rust Area Rugby World Menagerie$78.99$249.00789Rated 4.5 out of 5 stars.789 total votes.1-Day ShippingGet It Tomorrow","https://www.wayfair.com/rugs/pdp/world-menagerie-artemas-rust-area-rug-wldm7029.html?piid=44473506","Artemas Rust Area Rug","World Menagerie","$78.99","$249.00","68% Off","Warming up hardwood and tile floors while setting the stage for the rest of your ensemble, area rugs are essential for nearly any room in your abode. This faded Persian-inspired design is crafted in Turkey from 100% polyester, which is naturally designed to stand up to dirt and debris in the entryway or the occasional spill under the kitchen table. We recommend adding a rug pad to prevent slipping and sliding.","Area Rugs","SKU: WLDM7029","Showing 1-10 of 787 reviews.","4.7","4.6","4.7","4.7","null"
"1571752805-712","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+20 SizesAvailable in 20 SizesMayfair Beige Area Rugby Beachcrest Home$63.99$137.00684Rated 4.5 out of 5 stars.684 total votes.1-Day ShippingGet It Tomorrow","https://www.wayfair.com/rugs/pdp/beachcrest-home-mayfair-beige-area-rug-bchh1103.html?piid=41657681","Mayfair Beige Area Rug","Beachcrest Home","$63.99","$137.00","53% Off","null","Area Rugs","SKU: BCHH1103","Showing 1-10 of 683 reviews.","4.3","4.7","4.1","3.7","null"
"1571752608-695","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabQuickviewSave+12 SizesAvailable in 12 SizesAnguila Taupe Area Rugby Beachcrest Home$114.99$189.00815Rated 4.5 out of 5 stars.815 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/beachcrest-home-anguila-taupe-area-rug-bchh1512.html?piid=20295572","Anguila Taupe Area Rug","Beachcrest Home","$114.99","$189.00","39% Off","An even mix of coastal and classic elements, this Anguila Stripe Taupe Indoor/Outdoor Area Rug is perfect for sprucing up any indoor or outdoor space. Power-loomed in Belgium from 100% fiber-enhanced courtron polypropylene, this water- and the mildew-resistant piece is an ideal option for alfresco areas or high-traffic rooms in your home. This design showcases a pattern of stripes that vary in thickness and are dotted with small geometric accents for subtle style.","Area Rugs","SKU: BCHH1512","Showing 1-10 of 819 reviews.","4.6","4.5","5.0","4.7","null"
"1571754626-865","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=2","Opens in a new tabSaleQuickviewSave+23 SizesAvailable in 23 SizesSamira Shag Ivory/Gray Area Rugby Laurel Foundry Modern Farmhouse$131.995811Rated 5 out of 5 stars.5811 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/samira-shag-ivorygray-area-rug-lfmf1495.html?piid=24401092","Samira Shag Ivory/Gray Area Rug","Laurel Foundry Modern Farmhouse","$131.99","null","null","Ready to stand up to high foot traffic in the entryway and take on occasional spills under the kitchen table, polypropylene rugs are ideal anchors for any mess-prone area of your abode. Take this one for example: Made in Turkey, it is power loomed from that must-have material with a low pile height for easy upkeep. Plus, it lends a subtle pop of pattern with a quatrefoil motif in hues of ivory and gray.","Area Rugs","SKU: LFMF1495","Showing 1-10 of 5801 reviews.","4.8","4.8","4.8","4.9","null"
"1571752952-726","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesBeaudette Floral Red Area Rugby Wrought Studio$55.99$169.006464Rated 4.5 out of 5 stars.6464 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/wrought-studio-beaudette-floral-red-area-rug-wrse1205.html?piid=33381721","Beaudette Floral Red Area Rug","Wrought Studio","$55.99","$169.00","67% Off","Warming up hardwood and tile floors while setting the stage for the rest of your ensemble, area rugs are essential for nearly any room in your abode. Made in Turkey, this one is constructed from jute, a natural fiber that is the perfect pick for adding a touch of texture to your space. It features a 0.29"" pile height, ideal for promoting a cozy and inviting feel to your space with the added benefit of being easy to clean.","Area Rugs","SKU: WRSE1205","Showing 1-10 of 6447 reviews.","4.6","4.2","4.0","4.6","null"
"1571754634-866","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=2","Opens in a new tabSaleQuickviewSave+28 SizesAvailable in 28 SizesFaustina Royal/Ivory Area Rugby Wrought Studio$41.99609Rated 4.5 out of 5 stars.609 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/wrought-studio-faustina-royalivory-area-rug-w001400350.html?piid=960916997","Faustina Royal/Ivory Area Rug","Wrought Studio","$41.99","$72.90","42% Off","Blending boho-chic vibes with contemporary appeal, this Royal/Ivory Area Rug sets a stylish foundation for your space with its starburst motif. The engine made in Turkey, this Royal/Ivory Area Rug is power-loomed from stain and a fade-resistant blend of polypropylene, polyester, jute, and cotton in a medium 0.37"" pile – perfect for rolling out in fashionable living rooms or dining spaces prone to the occasional spills and stains.","Area Rugs","SKU: W001400350","Showing 1-10 of 608 reviews.","4.7","3.8","4.3","2.4","null"
"1571755061-899","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=0","Opens in a new tabSaleQuickviewSave+30 SizesAvailable in 30 SizesKatie Cream/Light Grey Area Rugby Mistana$42.997251Rated 4.5 out of 5 stars.7251 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mistana-katie-creamlight-grey-area-rug-w001527065.html?piid=849836175","Katie Cream/Light Grey Area Rug","Mistana","$42.99","$76.77","44% Off","Warming up hardwood and tile floors while setting the stage for the rest of your ensemble, area rugs are essential for nearly any room in your abode. Made in Turkey, this one is constructed from polypropylene, a colorfast and stain-resistant material that naturally repels moisture – making cleanup a cinch! It features a 0.37"" pile height, ideal for promoting a cozy and inviting feel to your space with the added benefit of being easy to clean.","Area Rugs","SKU: W001527065","Showing 1-10 of 7239 reviews.","4.7","4.4","4.7","4.7","null"
"1571754745-874","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=0","Opens in a new tabSaleQuickviewSave+29 SizesAvailable in 29 SizesGutierez Navy Area Rugby Bungalow Rose$87.99605Rated 4.5 out of 5 stars.605 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/bungalow-rose-gutierez-navy-area-rug-bgls3370.html?piid=29331684","Gutierez Navy Area Rug","Bungalow Rose","$87.99","null","null","Set a funky foundation for your teen's stylish space with this boho-chic area rug, showcasing eclectic prints in vibrant hues of red, pink, white, and navy blue. Machine-made in Turkey, this area rug is power-loomed from a blend of polypropylene, jute, polyester, and cotton in a medium 0.37"" pile – perfect for rolling out in fashionable living rooms and chic bedrooms alike. Easily vacuumed or spot cleaned for effortless upkeep, this rug performs best when paired with a rug pad to prevent shifting and sliding.","Area Rugs","SKU: BGLS3370","Showing 1-10 of 605 reviews.","4.7","4.7","4.7","4.9","null"
