web-scraper-order,web-scraper-start-url,Product_C,Product_C-href,Product_Name,Shop_Name,Sale_Price,Original_Price,Discount,Description,Collection,Product_SKU,Review_Numbers,Customer_Rating_Total,Size_Rating,Material_Rating,Color_Rating,Sponsor_B
"1571686683-44","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=5","Opens in a new tabSaleQuickviewSave+13 SizesAvailable in 13 SizesBrennen Blue Area Rugby Bungalow Rose$48.996200Rated 4.5 out of 5 stars.6200 total votes.","https://www.wayfair.com/rugs/pdp/bungalow-rose-brennen-blue-area-rug-w000974514.html?piid=312248665","Brennen Blue Area Rug","Bungalow Rose","$48.99","$77.55","37% Off","Set an Eastern-influenced foundation for an eclectic aesthetic with this charming ornate area rug. Machine woven in Egypt from easy-to-clean nylon with a slip-resistant, this charismatic design showcases an overdyed Persian-inspired motif in vibrant hues of blue. Establish an eclectic aesthetic by rolling this rug out in to define the space, then arrange a button-tufted velvet tuxedo sofa and a leopard skin slipper chair around an ornately carved mahogany coffee table. Set Asian-inspired ceramic garden stools between the seating, and add a distressed leather pouf to the mix to use as an ottoman or extra seating at your next soiree. Lean into pattern-mixing style by tossing vibrant ikat accent pillows on the sofa, adding an embroidered throw blanket to cozy up with while sipping tea, reading a music biography, and planning your next adventure.","Area Rugs","SKU: W000974514","Showing 1-10 of 6198 reviews.","4.6","4.8","4.7","4.7","null"
"1571686974-78","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=4","Opens in a new tabSaleQuickviewSave+4 SizesAvailable in 4 SizesGunter Denim Indoor/Outdoor Area Rugby Union Rustic$37.998Rated 5 out of 5 stars.8 total votes.","https://www.wayfair.com/rugs/pdp/union-rustic-gunter-denim-indooroutdoor-area-rug-w001908956.html?piid=1905660726&category=416168&placement=308&slot=3&sponsoredid=9825cf00d31f60472050d2f29ace36387373786429a5fe70dac42039cf79c2f8&_txid=otAgcF2uCT6Q%2BsWOWPtxAg%3D%3D&isB2b=0","Gunter Denim Indoor/Outdoor Area Rug","Union Rustic","$37.99","$60.00","37% Off","null","Area Rugs","SKU: W001908956","Showing 1-8 of 8 reviews.","","","","","Sponsored"
"1571687732-155","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=2","Opens in a new tabSaleQuickviewSave+20 SizesAvailable in 20 SizesKatie Navy Blue/Silver Area Rugby Mistana$45.99659Rated 4.5 out of 5 stars.659 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/mistana-katie-navy-bluesilver-area-rug-w001526573.html?piid=1535687477","Katie Navy Blue/Silver Area Rug","Mistana","$45.99","$59.77","23% Off","Turn your teen’s boring bedroom foundation into a fascinating focal point with this stylish area rug! Made in Turkey, its constructed from polypropylene, a synthetic material designed to stand up to muddy shoes in the entryway and the occasional spill under the kitchen table. It features a 0.35” pile height, ideal for promoting a cozy and inviting feel to your space with the added benefit of being easy to clean.","Area Rugs","SKU: W001526573","Showing 1-10 of 659 reviews.","4.6","4.0","4.3","4.4","null"
"1571687739-156","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=2","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesBeaudette Floral Gray Area Rugby Wrought Studio$34.99$59.996447Rated 4.5 out of 5 stars.6447 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/wrought-studio-beaudette-floral-gray-area-rug-wrse1204.html?piid=33381706","Beaudette Floral Gray Area Rug","Wrought Studio","$34.99","$59.99","42% Off","This beautiful rug is unique, stylish and ready to accent your decor with authentic elegance. This rug features bold colors and modern design, the rug pad is recommended to extend the life of the rug.","Area Rugs","SKU: WRSE1204","Showing 1-10 of 6447 reviews.","4.6","4.5","3.5","4.2","null"
"1571687014-85","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=4","Opens in a new tabSaleQuickviewSave+8 SizesAvailable in 8 SizesAshanti Area Rugby Mistana$56.99$200.0029511Rated 5 out of 5 stars.29511 total votes.FREE 2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/mistana-ashanti-area-rug-mitn1491.html?piid=32696586","Ashanti Area Rug","Mistana","$56.99","$200.00","72% Off","Mix a taste of what’s trending into any space by rolling out this area rug. Pairing a geometric pattern with faded accents, this beige design is dotted with pink, orange, yellow, and teal tones for a subtle splash of color. Power-loomed from 100% polyester with a low 0.37"" pile height, it’s the perfect pick for busy indoor spaces. We recommend you pair this piece with a rug pad to prevent shifting and sliding.","Area Rugs","SKU: MITN1491","Showing 1-10 of 28674 reviews.","","","","","null"
"1571688453-223","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=0","Opens in a new tabSaleQuickviewSave+16 SizesAvailable in 16 SizesBrandt Gray/Gray Area Rugby Mistana$34.2534958Rated 4.5 out of 5 stars.34958 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/mistana-brandt-graygray-area-rug-w001056700.html?piid=1823366132","Brandt Gray/Gray Area Rug","Mistana","$34.25","$78.00","56% Off","Round out any arrangement by adding an area rug, a piece that changes up the feel of hardwood floors as it introduces a pop of color and pattern. This design sports a Persian-inspired motif in faded hues for a well-worn look. Crafted from polypropylene, it features a 0.25'' pile height that encourages comfort underfoot while remaining easy to clean with regular vacuuming. No matter where this design ends up, we recommend pairing it with a rug pad for stability.","Area Rugs","SKU: W001056700","Showing 1-10 of 34924 reviews.","4.5","4.7","4.3","4.7","null"
"1571688189-200","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=0","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesRegner Cream/Gray Area Rugby Andover Mills$31.99$59.993740Rated 4.5 out of 5 stars.3740 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/andover-mills-regner-creamgray-area-rug-andv2490.html?piid=24120750","Regner Cream/Gray Area Rug","Andover Mills","$31.99","$59.99","47% Off","Walls aren’t the only places to show off your personality with art. Your floors are craving personality too! That’s when area rugs come in. Whether rolled out at the center of your living room, underneath your dining table, or in your master suite, area rugs act as both a foundation and a focal point. This one for example, features a floral design, perfect for a modern aesthetic. It is machine made in Turkey, from 100% heat set polypropylene, with a 0.31'' pile height, and we recommended using with a rug pad. To clean this stain resistant piece, we recommend vacuuming regularly, spot cleaning with mild detergent, and professionally cleaning when needed.","Area Rugs","SKU: ANDV2490","Showing 1-10 of 3737 reviews.","4.6","4.7","4.6","4.6","null"
"1571686708-47","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=5","Opens in a new tabSaleQuickviewSave+6 SizesAvailable in 6 SizesLilly Traditional Medallion Navy Blue Area Rugby Astoria Grand$35.999098Rated 4 out of 5 stars.9098 total votes.","https://www.wayfair.com/rugs/pdp/astoria-grand-lilly-traditional-medallion-navy-blue-area-rug-atgd1051.html?piid=21292227","Lilly Traditional Medallion Navy Blue Area Rug","Astoria Grand","$35.99","null","null","Garnish your floors with this rug. This Persian-inspired rug features traditional borders that frames scroll patterns and floral accents with center medallions that will complement your existing home décor. Machine woven from soft polypropylene yarns, these rugs are sure to give a cozy underfoot feel. Stain and fade resistant, these rugs will withstand the day-to-day wear and tear. Perfect for high traffic areas. Enhanced with durable jute backing that creates stability and provides long-lasting shape and beauty.","Area Rugs","SKU: ATGD1051","Showing 1-10 of 9102 reviews.","4.2","4.1","4.7","3.0","null"
"1571686756-51","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=4","Opens in a new tabSaleQuickviewSave+8 SizesAvailable in 8 SizesJuda Sand/Maroon Area Rugby Zipcode Design$45.99$69.002455Rated 4.5 out of 5 stars.2455 total votes.","https://www.wayfair.com/rugs/pdp/zipcode-design-juda-sandmaroon-area-rug-zpcd3974.html?piid=23587042","Juda Sand/Maroon Area Rug","Zipcode Design","$45.99","$69.00","33% Off","Let this eye-catching area rug lend color and pattern to your ensemble, indoors or out. Crafted from fade- and stain-resistant polypropylene, this rug features a 0.01'' pile height that resists the constant traffic of busy areas like the porch or living room. Its flat-woven surface showcases a striated pattern in bright hues for a look that’s sure to grab glances. No matter where you put this item, we recommend pairing it with a rug pad for added stability.","Area Rugs","SKU: ZPCD3974","Showing 1-10 of 2458 reviews.","4.7","4.7","4.9","4.6","null"
"1571686948-72","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=4","Opens in a new tabQuickviewSave+22 SizesAvailable in 22 SizesKeefer Hand-Tufted Wool Navy/Charcoal Area Rugby Charlton Home$125.99$291.001253Rated 4.5 out of 5 stars.1253 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/charlton-home-keefer-hand-tufted-wool-navycharcoal-area-rug-chrl6406.html?piid=23284427&category=416168&placement=308&slot=4&sponsoredid=2969b7b96c7dc0bbee4c01a301d37e61aceca5c01399e579972c38aaabb9c1fb&_txid=otAgcF2uCT6Q%2BsWOWPtxAg%3D%3D&isB2b=0","Keefer Hand-Tufted Wool Navy/Charcoal Area Rug","Charlton Home","$125.99","$291.00","57% Off","Elegance, sophistication, and grace are just a few words that define the radiant rugs found within this flawless collection. Keefer Hand-Tufted Wool Navy/Charcoal Area Rug, the timelessness found within each of these perfect pieces embodies a classic charm that has been revered for generations, and that will truly emanate a sense of warmth from room to room within any home decor.","Area Rugs","SKU: CHRL6406","Showing 1-10 of 1253 reviews.","","","","","Sponsored"
"1571686853-62","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=4","Opens in a new tabSaleQuickviewSave+23 SizesAvailable in 23 SizesFitzpatrick Red Area Rugby Bloomsbury Market$56.99$74.011121Rated 4.5 out of 5 stars.1121 total votes.FREE 2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/bloomsbury-market-fitzpatrick-red-area-rug-blmt3227.html?piid=23397770","Fitzpatrick Red Area Rug","Bloomsbury Market","$56.99","$74.01","23% Off","Lay a tasteful and traditional foundation for your stylish space with this red and golden-hued, Persian-inspired area rug. Made in Turkey, this area rug is machine woven from stain and fade-resistant polypropylene fibers over a cotton backing in a 0.5"" pile—perfect for rolling out in high-traffic areas and places that are prone to spills and stains.","Area Rugs","SKU: BLMT3227","Showing 1-10 of 1119 reviews.","4.7","4.8","4.9","4.6","null"
"1571688256-206","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=0","Opens in a new tabSaleQuickviewSave+15 SizesAvailable in 15 SizesHillsby Navy Area Rugby Mistana$45.05$136.003914Rated 5 out of 5 stars.3914 total votes.2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/mistana-hillsby-navy-area-rug-mtna3051.html?piid=22619072","Hillsby Navy Area Rug","Mistana","$45.05","$136.00","67% Off","A great option for protecting (and muffling) hardwood floors while providing the perfect decorative touch for staging your ensemble, area rugs are a versatile accent for making any space feel like home. Take this rug, for example: woven in Turkey from polypropylene, it's a great option for a boho touch, thanks to its Persian-inspired pattern with faded distressing that lends it a well-worn look. A 0.38'' pile height makes this rug a great option for a touch of cushion underfoot that's still easy to maintain. We recommend adding a rug pad to help prevent slipping and sliding.","Area Rugs","SKU: MTNA3051","Showing 1-10 of 3903 reviews.","4.8","4.8","4.7","4.8","null"
"1571687878-172","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=2","Opens in a new tabSaleQuickviewSave+22 SizesAvailable in 22 SizesAaron Hand-Tufted Wool Yellow Area Rugby Birch Lane™ Heritage$116.082268Rated 4.5 out of 5 stars.2268 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/birch-lane-heritage-aaron-hand-tufted-wool-yellow-area-rug-w000052449.html?piid=898037703&category=416168&placement=303&slot=2&sponsoredid=47c05a9048d2cc5066ea88d40d1c798398b4e5c8f6545c58037c36f6d1e842bb&_txid=otAgbl2uDM94iloXsBZTAg%3D%3D&isB2b=0","Aaron Hand-Tufted Wool Yellow Area Rug","Birch Lane™ Heritage","$116.08","$259.05","55% Off","Welcome classic character and floral flair into any arrangement with this dynamic area rug, showcasing a traditional Persian-inspired pattern with botanical accents in yellow, burnt orange, and dark brown tones. This piece has a low 0.393"" pile height that helps it handle heavy foot traffic, making this design an ideal base for any busy indoor space. Wherever you decide to roll out this rug, we recommend you pair it with a pad so it stays put.","Area Rugs","SKU: W000052449","Showing 1-10 of 2266 reviews.","4.6","5.0","4.6","4.7","Sponsored"
"1571687607-141","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=3","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesJemison Blue/Gray Area Rugby Zipcode Design$30.022062Rated 4.5 out of 5 stars.2062 total votes.","https://www.wayfair.com/rugs/pdp/zipcode-design-jemison-bluegray-area-rug-w001246513.html?piid=2140089921","Jemison Blue/Gray Area Rug","Zipcode Design","$30.02","$99.99","70% Off","Lay a vibrant, geometric foundation for your stylish space with this contemporary area rug, showcasing a triangle motif in cool hues of blue and gray. Made in Turkey, this area rug is machine woven from heat-set polypropylene in a low 0.4"" pile—perfect for laying out in high traffic living rooms and dining spaces prone to occasional spills and stains. Complete with a durable jute backing, this rug works best when paired with a rug pad to prevent shifting and sliding underfoot.","Area Rugs","SKU: W001246513","Showing 1-10 of 2061 reviews.","4.7","4.7","4.7","4.8","null"
"1571686983-79","https://www.wayfair.com/rugs/sb0/hallway-runners-c416168.html?curpage=4","Opens in a new tabSaleQuickviewSave+17 SizesAvailable in 17 SizesKeagan Gray/Cream Area Rugby Bungalow Rose$67.99$82.00342Rated 4.5 out of 5 stars.342 total votes.FREE 2-Day ShippingGet it by Wed, Oct 23","https://www.wayfair.com/rugs/pdp/bungalow-rose-keagan-graycream-area-rug-bnrs1904.html?piid=20358900","Keagan Gray/Cream Area Rug","Bungalow Rose","$67.99","$82.00","17% Off","null","Area Rugs","SKU: BNRS1904","Showing 1-10 of 341 reviews.","4.7","4.7","4.8","5.0","null"
